Datetime,Open,High,Low,Close,Volume
2024-01-01 19:35:00,18073.620677,18073.620677,18065.659431,18066.986305,581
2024-01-01 19:40:00,18066.986305,18066.986305,18056.90206,18061.148058,721
2024-01-01 19:45:00,18061.413433,18069.374679,18060.086559,18060.882683,542
2024-01-01 19:50:00,18060.882683,18065.394056,18060.086559,18063.801807,268
2024-01-01 19:55:00,18063.801807,18064.863306,18060.351933,18060.882683,199
2024-01-01 20:00:00,18060.882683,18065.128681,18060.086559,18064.863306,329
2024-01-01 20:05:00,18064.597931,18065.659431,18063.005682,18064.597931,233
2024-01-01 20:10:00,18064.863306,18065.659431,18062.740307,18063.005682,188
2024-01-01 20:15:00,18063.536432,18063.536432,18058.759684,18059.555809,282
2024-01-01 20:20:00,18059.821184,18062.474932,18057.96356,18060.617308,333
2024-01-01 20:25:00,18060.086559,18061.148058,18056.37131,18057.698185,331
2024-01-01 20:30:00,18057.96356,18059.555809,18054.513686,18057.698185,328
2024-01-01 20:35:00,18058.228935,18059.290434,18052.390687,18056.90206,335
2024-01-01 20:40:00,18056.90206,18058.228935,18054.779061,18057.167435,236
2024-01-01 20:45:00,18057.167435,18057.698185,18055.840561,18056.37131,186
2024-01-01 20:50:00,18056.105936,18056.90206,18046.55244,18048.940814,535
2024-01-01 20:55:00,18049.206189,18054.779061,18049.206189,18054.248312,225
2024-01-01 21:00:00,18054.248312,18056.636685,18054.248312,18054.513686,218
2024-01-01 21:05:00,18054.513686,18057.43281,18054.248312,18056.90206,151
2024-01-01 21:10:00,18056.636685,18059.290434,18056.636685,18057.698185,176
2024-01-01 21:15:00,18057.698185,18058.228935,18052.656062,18053.186812,240
2024-01-01 21:20:00,18052.921437,18052.921437,18050.798438,18051.329188,180
2024-01-01 21:25:00,18051.329188,18056.105936,18050.267689,18055.044436,165
2024-01-01 21:30:00,18055.309811,18056.37131,18053.717562,18053.982937,103
2024-01-01 21:35:00,18053.982937,18054.248312,18048.675439,18051.063813,193
2024-01-01 21:40:00,18051.594563,18053.982937,18050.798438,18053.717562,72
2024-01-01 21:45:00,18053.717562,18055.840561,18052.921437,18053.186812,140
2024-01-01 21:50:00,18053.186812,18053.186812,18047.879315,18049.471564,246
2024-01-01 21:55:00,18049.736939,18053.717562,18049.736939,18053.452187,140
2024-01-01 22:00:00,18053.186812,18053.186812,18048.940814,18049.736939,186
2024-01-01 22:05:00,18050.002314,18051.594563,18049.736939,18051.063813,75
2024-01-01 22:10:00,18051.329188,18053.982937,18050.533063,18053.982937,107
2024-01-01 22:15:00,18054.248312,18054.779061,18053.186812,18053.186812,83
2024-01-01 22:20:00,18053.452187,18053.452187,18051.329188,18053.452187,124
2024-01-01 22:25:00,18053.717562,18053.982937,18052.656062,18053.717562,52
2024-01-01 22:30:00,18053.982937,18056.636685,18053.186812,18055.840561,160
2024-01-01 22:35:00,18056.636685,18059.290434,18055.840561,18058.494309,300
2024-01-01 22:40:00,18058.228935,18059.290434,18055.309811,18055.840561,178
2024-01-01 22:45:00,18055.309811,18057.698185,18054.779061,18056.90206,83
2024-01-01 22:50:00,18056.636685,18056.636685,18055.044436,18055.840561,62
2024-01-01 22:55:00,18055.575186,18056.37131,18053.452187,18053.717562,116
2024-01-01 23:00:00,18053.982937,18057.96356,18053.186812,18056.105936,235
2024-01-01 23:05:00,18055.840561,18056.636685,18052.656062,18055.309811,230
2024-01-01 23:10:00,18055.309811,18063.005682,18055.044436,18063.005682,259
2024-01-01 23:15:00,18062.740307,18063.536432,18060.351933,18061.413433,274
2024-01-01 23:20:00,18061.148058,18062.740307,18058.759684,18060.882683,176
2024-01-01 23:25:00,18061.148058,18065.659431,18060.882683,18063.536432,297
2024-01-01 23:30:00,18063.005682,18065.128681,18061.944183,18064.332556,186
2024-01-01 23:35:00,18064.332556,18065.394056,18061.944183,18063.005682,143
2024-01-01 23:40:00,18063.271057,18065.394056,18063.005682,18064.863306,135
2024-01-01 23:45:00,18064.863306,18064.863306,18062.740307,18062.740307,111
2024-01-01 23:50:00,18063.005682,18065.659431,18063.005682,18064.597931,89
2024-01-01 23:55:00,18064.863306,18065.659431,18063.536432,18064.332556,97
2024-01-02 00:00:00,18064.067182,18066.190181,18061.944183,18063.536432,232
2024-01-02 00:05:00,18063.801807,18064.597931,18058.494309,18059.555809,198
2024-01-02 00:10:00,18059.555809,18059.821184,18056.105936,18056.90206,163
2024-01-02 00:15:00,18056.90206,18057.698185,18055.840561,18056.636685,101
2024-01-02 00:20:00,18056.105936,18057.96356,18056.105936,18057.698185,82
2024-01-02 00:25:00,18057.698185,18059.290434,18056.636685,18058.228935,108
2024-01-02 00:30:00,18057.96356,18059.290434,18054.779061,18056.105936,168
2024-01-02 00:35:00,18055.840561,18057.698185,18053.452187,18054.248312,175
2024-01-02 00:40:00,18054.779061,18057.43281,18053.186812,18056.636685,153
2024-01-02 00:45:00,18056.90206,18060.351933,18055.575186,18057.43281,266
2024-01-02 00:50:00,18057.698185,18057.96356,18053.982937,18054.248312,115
2024-01-02 00:55:00,18053.982937,18054.513686,18048.675439,18050.267689,335
2024-01-02 01:00:00,18050.002314,18055.575186,18050.002314,18050.533063,502
2024-01-02 01:05:00,18050.533063,18055.575186,18050.533063,18055.575186,191
2024-01-02 01:10:00,18055.309811,18066.190181,18055.309811,18063.801807,608
2024-01-02 01:15:00,18063.801807,18069.374679,18063.005682,18067.25168,534
2024-01-02 01:20:00,18067.25168,18069.640054,18065.659431,18068.843929,248
2024-01-02 01:25:00,18068.843929,18070.170804,18065.128681,18066.455555,239
2024-01-02 01:30:00,18066.72093,18067.78243,18064.332556,18066.455555,201
2024-01-02 01:35:00,18066.72093,18067.25168,18064.332556,18065.659431,199
2024-01-02 01:40:00,18065.924806,18066.190181,18060.086559,18060.882683,408
2024-01-02 01:45:00,18061.148058,18064.332556,18057.96356,18062.474932,330
2024-01-02 01:50:00,18062.474932,18065.128681,18059.025059,18061.413433,268
2024-01-02 01:55:00,18060.882683,18066.455555,18060.882683,18063.801807,307
2024-01-02 02:00:00,18064.067182,18076.805175,18062.474932,18075.478301,901
2024-01-02 02:05:00,18075.212926,18079.193549,18069.374679,18073.089927,663
2024-01-02 02:10:00,18071.497678,18074.151427,18069.640054,18073.355302,280
2024-01-02 02:15:00,18072.559177,18076.5398,18069.374679,18076.009051,310
2024-01-02 02:20:00,18075.478301,18080.255048,18071.497678,18078.397424,428
2024-01-02 02:25:00,18078.662799,18082.112673,18076.274425,18080.255048,458
2024-01-02 02:30:00,18080.520423,18084.501046,18080.255048,18083.439547,481
2024-01-02 02:35:00,18083.439547,18083.970297,18079.193549,18081.847298,327
2024-01-02 02:40:00,18081.847298,18082.643422,18078.928174,18079.989674,251
2024-01-02 02:45:00,18079.724299,18079.724299,18074.682176,18075.743676,500
2024-01-02 02:50:00,18075.212926,18077.335925,18074.416801,18076.805175,445
2024-01-02 02:55:00,18076.805175,18077.6013,18072.824552,18074.416801,454
2024-01-02 03:00:00,18074.416801,18075.743676,18061.678808,18061.678808,903
2024-01-02 03:05:00,18061.944183,18063.536432,18054.779061,18057.698185,997
2024-01-02 03:10:00,18057.43281,18058.228935,18047.08319,18048.940814,952
2024-01-02 03:15:00,18049.471564,18049.471564,18043.633317,18046.287066,723
2024-01-02 03:20:00,18046.817815,18050.798438,18043.633317,18046.021691,676
2024-01-02 03:25:00,18046.287066,18051.329188,18044.429441,18051.063813,498
2024-01-02 03:30:00,18051.329188,18051.329188,18047.348565,18049.206189,294
2024-01-02 03:35:00,18048.675439,18048.675439,18039.652694,18039.652694,749
2024-01-02 03:40:00,18039.918069,18042.571817,18035.406696,18041.775693,719
2024-01-02 03:45:00,18041.510318,18045.225566,18039.918069,18040.979568,576
2024-01-02 03:50:00,18041.775693,18042.041068,18032.752947,18035.937446,587
2024-01-02 03:55:00,18035.672071,18042.041068,18033.549072,18039.652694,377
2024-01-02 04:00:00,18039.652694,18042.041068,18036.998945,18039.387319,268
2024-01-02 04:05:00,18039.387319,18042.041068,18035.141321,18035.937446,291
2024-01-02 04:10:00,18036.202821,18038.856569,18029.303074,18031.426073,597
2024-01-02 04:15:00,18031.426073,18037.79507,18030.895323,18035.141321,420
2024-01-02 04:20:00,18035.406696,18039.652694,18034.345197,18034.345197,278
2024-01-02 04:25:00,18034.345197,18035.406696,18026.9147,18030.895323,718
2024-01-02 04:30:00,18030.895323,18033.814447,18030.099199,18031.426073,342
2024-01-02 04:35:00,18031.160698,18037.529695,18031.160698,18037.529695,290
2024-01-02 04:40:00,18037.529695,18042.837192,18037.529695,18039.918069,731
2024-01-02 04:45:00,18039.387319,18040.448818,18032.487572,18033.283697,499
2024-01-02 04:50:00,18033.018322,18034.610571,18022.668702,18024.260952,751
2024-01-02 04:55:00,18024.791701,18027.44545,18011.788333,18014.707456,1343
2024-01-02 05:00:00,18014.442082,18017.09583,18009.399959,18015.768956,636
2024-01-02 05:05:00,18016.034331,18020.545703,17983.658597,17990.823718,2455
2024-01-02 05:10:00,17990.027594,17995.335091,17973.043602,17974.635851,2115
2024-01-02 05:15:00,17974.105102,17975.697351,17931.645123,17941.198618,4170
2024-01-02 05:20:00,17940.933243,17950.486739,17931.910498,17941.994743,1682
2024-01-02 05:25:00,17942.260118,17942.790867,17913.068882,17915.457256,2142
2024-01-02 05:30:00,17915.722631,17920.234004,17903.515387,17903.780762,1900
2024-01-02 05:35:00,17903.250012,17904.046137,17881.223898,17896.615641,2380
2024-01-02 05:40:00,17896.881016,17902.453888,17890.777394,17900.861639,1348
2024-01-02 05:45:00,17900.861639,17909.619009,17898.73864,17904.311512,1332
2024-01-02 05:50:00,17905.107636,17910.680509,17900.596264,17906.434511,1025
2024-01-02 05:55:00,17907.49601,17916.518756,17906.699886,17912.538133,1015
2024-01-02 06:00:00,17913.068882,17915.988006,17904.311512,17905.638386,922
2024-01-02 06:05:00,17905.903761,17908.292135,17883.612272,17902.188513,2370
2024-01-02 06:10:00,17902.188513,17910.945883,17899.534764,17906.699886,1301
2024-01-02 06:15:00,17906.699886,17907.761385,17888.38902,17888.91977,1101
2024-01-02 06:20:00,17888.38902,17904.576887,17887.32752,17901.923138,1155
2024-01-02 06:25:00,17901.923138,17905.107636,17893.961892,17896.881016,950
2024-01-02 06:30:00,17896.084891,17900.330889,17891.308143,17900.330889,791
2024-01-02 06:35:00,17900.065514,17900.330889,17888.91977,17893.165767,711
2024-01-02 06:40:00,17893.431142,17898.473265,17887.062145,17887.062145,838
2024-01-02 06:45:00,17887.85827,17893.431142,17882.020023,17882.285398,1007
2024-01-02 06:50:00,17881.754648,17884.408397,17867.15903,17871.139653,2154
2024-01-02 06:55:00,17870.874279,17871.670403,17851.236538,17858.136285,3217
2024-01-02 07:00:00,17857.605535,17866.628281,17853.624912,17863.974532,1573
2024-01-02 07:05:00,17863.709157,17867.15903,17857.074786,17863.709157,1426
2024-01-02 07:10:00,17863.974532,17864.505282,17854.951787,17854.951787,1058
2024-01-02 07:15:00,17855.482536,17861.586158,17853.359537,17857.34016,1034
2024-01-02 07:20:00,17857.074786,17860.524659,17851.236538,17858.40166,1716
2024-01-02 07:25:00,17858.40166,17866.362906,17855.482536,17862.647658,1297
2024-01-02 07:30:00,17862.647658,17885.735271,17856.278661,17885.204521,3338
2024-01-02 07:35:00,17885.204521,17886.796771,17866.362906,17874.058777,2762
2024-01-02 07:40:00,17874.589527,17883.081522,17866.893656,17881.223898,1866
2024-01-02 07:45:00,17880.958524,17884.408397,17875.916401,17880.427774,1425
2024-01-02 07:50:00,17879.897024,17884.673772,17874.589527,17883.877647,987
2024-01-02 07:55:00,17883.346897,17892.104268,17883.346897,17889.450519,1579
2024-01-02 08:00:00,17889.450519,17891.573518,17871.670403,17872.201153,2318
2024-01-02 08:05:00,17872.731903,17893.696517,17869.812779,17890.777394,2241
2024-01-02 08:10:00,17890.777394,17902.984637,17888.38902,17898.20789,2135
2024-01-02 08:15:00,17898.20789,17902.453888,17898.20789,17900.065514,1237
2024-01-02 08:20:00,17899.800139,17915.722631,17896.881016,17907.761385,3028
2024-01-02 08:25:00,17907.761385,17911.476633,17897.14639,17899.004014,3952
2024-01-02 08:30:00,17898.73864,17911.211258,17865.036032,17866.893656,19648
2024-01-02 08:35:00,17867.424405,17878.0394,17828.4143,17833.456422,13411
2024-01-02 08:40:00,17833.721797,17835.314046,17798.95769,17809.572684,15043
2024-01-02 08:45:00,17809.041935,17814.084057,17765.255082,17766.051206,16535
2024-01-02 08:50:00,17766.847331,17788.342695,17760.212959,17762.335958,10350
2024-01-02 08:55:00,17761.805208,17795.507816,17747.74034,17794.446317,12093
2024-01-02 09:00:00,17794.446317,17821.514553,17787.281196,17810.634184,12064
2024-01-02 09:05:00,17810.899559,17812.757183,17777.462325,17791.261819,9119
2024-01-02 09:10:00,17792.323318,17802.407563,17773.747077,17779.054575,7773
2024-01-02 09:15:00,17779.585324,17784.627447,17764.193582,17765.255082,7055
2024-01-02 09:20:00,17765.520456,17790.200319,17762.866708,17785.954321,6318
2024-01-02 09:25:00,17786.485071,17789.669569,17744.821217,17751.986338,9516
2024-01-02 09:30:00,17751.986338,17753.313213,17729.1641,17732.879348,8559
2024-01-02 09:35:00,17733.940847,17734.471597,17722.529728,17727.306476,7306
2024-01-02 09:40:00,17726.510351,17745.617341,17724.121977,17743.494343,6617
2024-01-02 09:45:00,17743.494343,17751.455589,17714.833857,17716.426106,7368
2024-01-02 09:50:00,17716.691481,17732.083223,17711.118609,17727.041101,6880
2024-01-02 09:55:00,17726.510351,17740.309844,17721.733603,17738.186845,5890
2024-01-02 10:00:00,17738.45222,17762.335958,17736.594596,17759.947584,6966
2024-01-02 10:05:00,17759.15146,17766.847331,17745.086592,17765.255082,5468
2024-01-02 10:10:00,17764.724332,17787.54657,17763.928207,17777.462325,8085
2024-01-02 10:15:00,17777.462325,17788.07732,17772.950953,17786.219696,5494
2024-01-02 10:20:00,17785.688946,17791.792568,17773.747077,17779.31995,5941
2024-01-02 10:25:00,17779.054575,17792.854068,17777.196951,17791.792568,3836
2024-01-02 10:30:00,17792.057943,17801.346063,17788.873445,17799.753814,4644
2024-01-02 10:35:00,17799.753814,17803.999812,17790.200319,17794.977067,3919
2024-01-02 10:40:00,17794.711692,17802.407563,17790.996444,17801.611438,2946
2024-01-02 10:45:00,17801.611438,17817.799305,17798.42694,17814.880182,6685
2024-01-02 10:50:00,17814.614807,17816.472431,17800.549939,17803.999812,5053
2024-01-02 10:55:00,17804.265187,17813.022558,17801.876813,17810.103434,4075
2024-01-02 11:00:00,17809.838059,17817.53393,17806.653561,17814.880182,3951
2024-01-02 11:05:00,17814.880182,17820.187679,17809.572684,17812.226433,3255
2024-01-02 11:10:00,17812.757183,17815.941681,17804.530562,17810.634184,3324
2024-01-02 11:15:00,17810.368809,17810.368809,17783.565947,17792.323318,6618
2024-01-02 11:20:00,17792.057943,17804.265187,17789.404194,17793.119443,3945
2024-01-02 11:25:00,17792.854068,17800.284564,17788.342695,17790.731069,2789
2024-01-02 11:30:00,17790.996444,17802.938313,17781.708323,17802.672938,3500
2024-01-02 11:35:00,17802.938313,17808.77656,17798.161565,17807.71506,2902
2024-01-02 11:40:00,17807.980435,17818.860805,17805.326686,17807.184311,3615
2024-01-02 11:45:00,17806.918936,17807.980435,17773.481702,17781.708323,5820
2024-01-02 11:50:00,17781.177574,17782.504448,17763.132083,17764.193582,5969
2024-01-02 11:55:00,17764.989707,17767.378081,17745.882716,17748.27109,6378
2024-01-02 12:00:00,17748.536465,17751.455589,17737.390721,17745.086592,5018
2024-01-02 12:05:00,17745.086592,17748.536465,17730.490974,17734.736972,4039
2024-01-02 12:10:00,17735.002347,17752.251713,17732.613973,17748.536465,4204
2024-01-02 12:15:00,17748.27109,17755.966961,17744.555842,17753.843962,3231
2024-01-02 12:20:00,17753.843962,17766.051206,17752.517088,17763.397458,3264
2024-01-02 12:25:00,17763.132083,17771.624078,17758.886085,17760.478334,3870
2024-01-02 12:30:00,17760.212959,17769.501079,17755.436212,17767.112706,3636
2024-01-02 12:35:00,17766.847331,17770.562579,17760.212959,17767.90883,2602
2024-01-02 12:40:00,17767.378081,17768.704955,17756.232336,17759.15146,2765
2024-01-02 12:45:00,17758.62071,17768.97033,17751.455589,17753.047838,4036
2024-01-02 12:50:00,17753.047838,17753.578587,17733.410098,17734.471597,5817
2024-01-02 12:55:00,17734.471597,17736.859971,17714.568482,17722.795103,7188
2024-01-02 13:00:00,17723.325853,17729.694849,17704.484237,17706.076486,6402
2024-01-02 13:05:00,17706.341861,17710.853234,17693.073118,17703.688113,6292
2024-01-02 13:10:00,17703.157363,17724.652727,17699.70749,17718.018355,5970
2024-01-02 13:15:00,17718.018355,17720.406729,17710.057109,17715.364607,3015
2024-01-02 13:20:00,17715.099232,17720.141354,17711.383984,17714.833857,2283
2024-01-02 13:25:00,17715.099232,17728.63335,17714.568482,17725.714226,3318
2024-01-02 13:30:00,17725.448852,17735.002347,17716.691481,17723.060478,4827
2024-01-02 13:35:00,17723.060478,17724.918102,17710.853234,17710.853234,2591
2024-01-02 13:40:00,17711.118609,17716.160731,17706.076486,17713.506983,3593
2024-01-02 13:45:00,17713.506983,17718.018355,17704.218862,17705.280362,2974
2024-01-02 13:50:00,17705.280362,17711.383984,17688.29637,17692.011618,7031
2024-01-02 13:55:00,17691.480869,17692.542368,17677.94675,17679.273625,6455
2024-01-02 14:00:00,17679.00825,17684.581122,17646.367141,17651.143889,10256
2024-01-02 14:05:00,17651.409264,17666.270256,17648.755515,17655.920636,7138
2024-01-02 14:10:00,17655.920636,17663.085758,17644.774892,17649.286265,5072
2024-01-02 14:15:00,17649.55164,17669.18938,17646.632516,17665.474132,5616
2024-01-02 14:20:00,17665.208757,17668.12788,17653.266888,17666.535631,4212
2024-01-02 14:25:00,17666.801006,17671.577754,17658.574385,17669.454755,4599
2024-01-02 14:30:00,17669.454755,17683.519623,17667.862506,17672.639253,6153
2024-01-02 14:35:00,17673.170003,17673.170003,17659.901259,17663.351133,4662
2024-01-02 14:40:00,17663.085758,17679.00825,17662.024258,17676.354501,5084
2024-01-02 14:45:00,17676.619876,17692.011618,17676.354501,17689.888619,5760
2024-01-02 14:50:00,17690.684744,17728.1026,17690.684744,17721.733603,15605
2024-01-02 14:55:00,17721.998978,17754.640087,17721.998978,17749.33259,21677
2024-01-02 15:00:00,17749.33259,17765.785831,17741.902093,17761.009084,7512
2024-01-02 15:05:00,17760.478334,17765.520456,17758.08996,17760.743709,2402
2024-01-02 15:10:00,17760.743709,17765.255082,17755.436212,17756.232336,1947
2024-01-02 15:15:00,17755.966961,17759.416835,17755.966961,17757.028461,555
2024-01-02 15:20:00,17757.824585,17759.416835,17757.028461,17759.15146,289
2024-01-02 15:25:00,17759.15146,17759.947584,17757.55921,17757.55921,404
2024-01-02 15:30:00,17757.55921,17759.15146,17756.763086,17758.62071,340
2024-01-02 15:35:00,17758.886085,17760.212959,17755.701586,17756.763086,423
2024-01-02 15:40:00,17756.763086,17760.478334,17756.763086,17760.478334,418
2024-01-02 15:45:00,17760.478334,17761.274459,17757.824585,17759.682209,498
2024-01-02 15:50:00,17759.682209,17761.805208,17757.824585,17759.416835,760
2024-01-02 15:55:00,17759.416835,17761.274459,17757.824585,17760.743709,340
2024-01-02 17:00:00,17766.051206,17766.581956,17756.763086,17764.724332,704
2024-01-02 17:05:00,17764.724332,17765.255082,17762.601333,17763.132083,196
2024-01-02 17:10:00,17763.397458,17764.458957,17757.824585,17759.15146,273
2024-01-02 17:15:00,17758.886085,17758.886085,17750.659464,17750.924839,476
2024-01-02 17:20:00,17751.190214,17754.640087,17744.821217,17749.067215,581
2024-01-02 17:25:00,17749.33259,17754.109337,17748.80184,17750.394089,437
2024-01-02 17:30:00,17750.128714,17752.782463,17749.597964,17752.251713,185
2024-01-02 17:35:00,17752.517088,17753.313213,17751.455589,17752.251713,113
2024-01-02 17:40:00,17751.986338,17752.782463,17749.597964,17750.394089,136
2024-01-02 17:45:00,17749.863339,17751.986338,17749.33259,17751.720963,161
2024-01-02 17:50:00,17751.455589,17752.517088,17750.659464,17752.251713,89
2024-01-02 17:55:00,17752.251713,17753.843962,17752.251713,17753.313213,137
2024-01-02 18:00:00,17753.047838,17754.374712,17748.536465,17752.517088,389
2024-01-02 18:05:00,17751.986338,17752.517088,17749.597964,17751.190214,198
2024-01-02 18:10:00,17751.720963,17755.170837,17751.190214,17754.905462,297
2024-01-02 18:15:00,17754.640087,17757.028461,17753.578587,17754.374712,253
2024-01-02 18:20:00,17754.374712,17757.293836,17754.109337,17756.497711,250
2024-01-02 18:25:00,17756.497711,17757.824585,17754.109337,17754.640087,247
2024-01-02 18:30:00,17754.640087,17755.966961,17752.782463,17754.905462,220
2024-01-02 18:35:00,17754.905462,17755.701586,17750.128714,17751.190214,264
2024-01-02 18:40:00,17751.190214,17751.190214,17746.678841,17748.27109,288
2024-01-02 18:45:00,17748.27109,17749.33259,17747.474966,17748.80184,161
2024-01-02 18:50:00,17748.80184,17748.80184,17742.963593,17746.678841,323
2024-01-02 18:55:00,17746.944216,17748.005715,17744.555842,17744.555842,140
2024-01-02 19:00:00,17744.821217,17749.33259,17742.963593,17744.821217,367
2024-01-02 19:05:00,17744.555842,17746.148091,17740.575219,17741.636718,310
2024-01-02 19:10:00,17741.902093,17741.902093,17737.92147,17739.779094,406
2024-01-02 19:15:00,17739.779094,17741.371344,17735.533097,17740.840594,436
2024-01-02 19:20:00,17740.840594,17742.432843,17738.45222,17738.45222,247
2024-01-02 19:25:00,17738.717595,17740.575219,17737.125346,17739.51372,250
2024-01-02 19:30:00,17739.51372,17741.636718,17735.002347,17737.125346,501
2024-01-02 19:35:00,17736.859971,17741.371344,17735.267722,17738.186845,412
2024-01-02 19:40:00,17738.186845,17739.51372,17735.267722,17737.656095,187
2024-01-02 19:45:00,17737.390721,17740.044469,17735.002347,17738.45222,268
2024-01-02 19:50:00,17738.98297,17744.025092,17738.717595,17743.759717,300
2024-01-02 19:55:00,17743.494343,17745.617341,17738.717595,17739.51372,335
2024-01-02 20:00:00,17738.98297,17742.432843,17737.92147,17741.902093,163
2024-01-02 20:05:00,17742.167468,17742.698218,17739.51372,17740.044469,147
2024-01-02 20:10:00,17739.248345,17740.575219,17738.717595,17739.779094,140
2024-01-02 20:15:00,17739.51372,17739.51372,17733.675472,17733.675472,287
2024-01-02 20:20:00,17733.675472,17734.471597,17730.756349,17731.287099,360
2024-01-02 20:25:00,17731.552474,17731.817848,17727.041101,17729.1641,606
2024-01-02 20:30:00,17728.898725,17732.348598,17728.367975,17730.225599,302
2024-01-02 20:35:00,17729.960224,17733.675472,17729.1641,17731.817848,205
2024-01-02 20:40:00,17731.817848,17733.410098,17731.021724,17732.613973,147
2024-01-02 20:45:00,17732.613973,17732.613973,17728.898725,17731.817848,167
2024-01-02 20:50:00,17731.552474,17734.471597,17729.960224,17730.490974,180
2024-01-02 20:55:00,17730.225599,17731.552474,17727.306476,17729.960224,278
2024-01-02 21:00:00,17730.225599,17733.940847,17729.960224,17733.410098,190
2024-01-02 21:05:00,17733.675472,17736.594596,17733.144723,17735.002347,288
2024-01-02 21:10:00,17735.267722,17736.859971,17732.613973,17732.879348,147
2024-01-02 21:15:00,17733.144723,17733.675472,17728.63335,17730.225599,238
2024-01-02 21:20:00,17730.490974,17731.287099,17728.898725,17730.490974,245
2024-01-02 21:25:00,17730.225599,17730.490974,17728.63335,17729.694849,160
2024-01-02 21:30:00,17729.960224,17736.063846,17729.429475,17735.798471,231
2024-01-02 21:35:00,17735.798471,17735.798471,17731.817848,17732.879348,140
2024-01-02 21:40:00,17732.879348,17734.471597,17731.287099,17733.144723,87
2024-01-02 21:45:00,17733.410098,17733.410098,17731.552474,17731.552474,88
2024-01-02 21:50:00,17731.552474,17733.675472,17730.756349,17731.021724,142
2024-01-02 21:55:00,17731.021724,17732.613973,17730.756349,17730.756349,104
2024-01-02 22:00:00,17730.490974,17731.817848,17728.1026,17728.898725,207
2024-01-02 22:05:00,17728.898725,17728.898725,17726.510351,17726.510351,256
2024-01-02 22:10:00,17726.775726,17727.837225,17725.448852,17726.775726,217
2024-01-02 22:15:00,17726.510351,17727.837225,17725.979601,17727.306476,156
2024-01-02 22:20:00,17727.306476,17729.960224,17726.244976,17729.1641,202
2024-01-02 22:25:00,17729.1641,17729.960224,17728.1026,17728.367975,129
2024-01-02 22:30:00,17727.837225,17728.898725,17726.775726,17727.306476,147
2024-01-02 22:35:00,17727.306476,17727.306476,17722.795103,17723.856602,290
2024-01-02 22:40:00,17723.856602,17723.856602,17720.406729,17723.325853,285
2024-01-02 22:45:00,17723.325853,17723.856602,17721.468229,17722.529728,143
2024-01-02 22:50:00,17722.529728,17722.795103,17720.406729,17720.406729,180
2024-01-02 22:55:00,17720.672104,17722.795103,17719.875979,17721.468229,156
2024-01-02 23:00:00,17721.733603,17721.733603,17715.364607,17718.28373,577
2024-01-02 23:05:00,17718.549105,17721.202854,17718.28373,17719.875979,249
2024-01-02 23:10:00,17719.875979,17722.529728,17718.81448,17721.998978,303
2024-01-02 23:15:00,17722.264353,17725.979601,17720.937479,17723.325853,245
2024-01-02 23:20:00,17723.060478,17723.591228,17719.34523,17719.610605,154
2024-01-02 23:25:00,17720.141354,17724.387352,17719.875979,17724.387352,236
